year,수익률,종목명
2010,,한국가스공사
2011,-19.661492429626392,한국가스공사
2012,44.79264279094326,한국가스공사
2013,20.135468692364157,한국가스공사
2014,-5.283569628679919,한국가스공사
2015,-28.181734396227576,한국가스공사
2016,-2.498974402682552,한국가스공사
2017,12.540315822656245,한국가스공사
2018,14.843334062761283,한국가스공사
2019,-18.383487960604306,한국가스공사
2020,-36.61836834079379,한국가스공사
2021,32.165356911356625,한국가스공사
2022,4.5335486544892944,한국가스공사
2010,,한국공항
2011,-3.400234396402302,한국공항
2012,-23.97458087373172,한국공항
2013,-20.781094355637453,한국공항
2014,20.71803481500234,한국공항
2015,22.950422110044766,한국공항
2016,5.202486032687315,한국공항
2017,20.917033626029323,한국공항
2018,-4.391695576405253,한국공항
2019,1.8519095064394753,한국공항
2020,-18.794762184369993,한국공항
2021,25.573505836663735,한국공항
2022,0.1718180131238478,한국공항
2010,,한국금융지주
2011,14.211869073350258,한국금융지주
2012,2.379867016677939,한국금융지주
2013,7.237155239359705,한국금융지주
2014,5.627455990805985,한국금융지주
2015,33.90873691979876,한국금융지주
2016,-27.96134432112446,한국금융지주
2017,38.051604070591516,한국금융지주
2018,28.714131295663826,한국금융지주
2019,-8.246585021709407,한국금융지주
2020,-12.036489900004355,한국금융지주
2021,50.92212478975817,한국금융지주
2022,-16.775995941172507,한국금융지주
2010,,한국내화
2011,-2.3795596229520988,한국내화
2012,8.825412522424859,한국내화
2013,0.7563639111314968,한국내화
2014,5.445970112759513,한국내화
2015,-4.153869269054367,한국내화
2016,-13.179865646466949,한국내화
2017,2.604219593631707,한국내화
2018,24.18204488507907,한국내화
2019,46.08008931706018,한국내화
2020,-40.4720477152648,한국내화
2021,25.14227267591562,한국내화
2022,-19.1489365249631,한국내화
2010,,한국단자공업
2011,10.908851383199792,한국단자공업
2012,9.859802991745937,한국단자공업
2013,48.24849031591947,한국단자공업
2014,35.95417889398887,한국단자공업
2015,78.50458874222434,한국단자공업
2016,1.2266975086873133,한국단자공업
2017,-16.981958100946994,한국단자공업
2018,-31.14978131329914,한국단자공업
2019,8.652867288160216,한국단자공업
2020,-24.52664796633942,한국단자공업
2021,100.71904261178707,한국단자공업
2022,-20.859395980321406,한국단자공업
2010,,한국석유공업
2011,-24.32171460268915,한국석유공업
2012,-15.693941992011872,한국석유공업
2013,29.711815122074082,한국석유공업
2014,57.919204891258836,한국석유공업
2015,43.639536988846864,한국석유공업
2016,11.559411650808116,한국석유공업
2017,0.29318154784268025,한국석유공업
2018,31.41600178251487,한국석유공업
2019,-16.331042906011938,한국석유공업
2020,-17.343734784010667,한국석유공업
2021,163.4569549051387,한국석유공업
2022,32.775336675814806,한국석유공업
2010,,한국수출포장공업
2011,-7.566813628926628,한국수출포장공업
2012,25.73276625908205,한국수출포장공업
2013,63.69794355995359,한국수출포장공업
2014,-4.308287696935165,한국수출포장공업
2015,2.3303209468016783,한국수출포장공업
2016,-14.985892148088665,한국수출포장공업
2017,-9.590016850519078,한국수출포장공업
2018,23.122438645203957,한국수출포장공업
2019,-6.478989637854681,한국수출포장공업
2020,-5.719285730209334,한국수출포장공업
2021,33.75835107167695,한국수출포장공업
2022,-6.637155543466566,한국수출포장공업
2010,,한국쉘석유
2011,22.494720999191298,한국쉘석유
2012,5.999924541115664,한국쉘석유
2013,63.28398266810622,한국쉘석유
2014,26.45827352100085,한국쉘석유
2015,2.3870039572002844,한국쉘석유
2016,-4.569515426105363,한국쉘석유
2017,-11.256687382282227,한국쉘석유
2018,-14.137038609538799,한국쉘석유
2019,-5.5513145614818455,한국쉘석유
2020,-22.35734332548884,한국쉘석유
2021,4.879588921075695,한국쉘석유
2022,-6.694177437075188,한국쉘석유
2016,,한국자산신탁
2017,10.752733601629604,한국자산신탁
2018,-29.022833261582782,한국자산신탁
2019,-24.07935138878734,한국자산신탁
2020,-13.13802396828574,한국자산신탁
2021,44.233524121013886,한국자산신탁
2022,-12.744486558236979,한국자산신탁
2010,,한국전력공사
2011,-21.42901569798309,한국전력공사
2012,-2.2405651203136756,한국전력공사
2013,19.247498846002898,한국전력공사
2014,35.29657618570374,한국전력공사
2015,15.17594170513783,한국전력공사
2016,18.008694988162954,한국전력공사
2017,-24.172672195617817,한국전력공사
2018,-23.48518073058592,한국전력공사
2019,-12.051194780042785,한국전력공사
2020,-23.15172343450449,한국전력공사
2021,9.783996890443646,한국전력공사
2022,-6.443633403641281,한국전력공사
2010,,한국전자홀딩스
2011,-19.471347344369192,한국전자홀딩스
2012,1.4653478858967617,한국전자홀딩스
2013,-22.096478898819615,한국전자홀딩스
2014,-0.5769977524167746,한국전자홀딩스
2015,25.26923190384711,한국전자홀딩스
2016,-14.350031117500905,한국전자홀딩스
2017,-9.19872580407084,한국전자홀딩스
2018,-1.1079524348773129,한국전자홀딩스
2019,-8.593786250217894,한국전자홀딩스
2020,-14.412604979345812,한국전자홀딩스
2021,119.96023230155552,한국전자홀딩스
2022,27.45347474716413,한국전자홀딩스
2011,,한국종합기술
2012,22.908803782223508,한국종합기술
2013,-6.364365464149224,한국종합기술
2014,-2.859601340042728,한국종합기술
2015,-6.337939688885674,한국종합기술
2016,7.278678196634747,한국종합기술
2017,26.876022616591698,한국종합기술
2018,-19.09033615635779,한국종합기술
2019,-20.053482124278954,한국종합기술
2020,-13.69479535889665,한국종합기술
2021,95.79449738932692,한국종합기술
2022,-13.4042312368579,한국종합기술
2010,,한국주강
2011,-24.88956374304544,한국주강
2012,24.14237435059419,한국주강
2013,-8.584359028352296,한국주강
2014,-18.44773337574811,한국주강
2015,-8.418249750099049,한국주강
2016,9.726284371828896,한국주강
2017,-9.693588436306966,한국주강
2018,-19.38283094908605,한국주강
2019,-19.75460501598052,한국주강
2020,-21.847350530903455,한국주강
2021,129.81174549226458,한국주강
2022,36.92331279557774,한국주강
2010,,한국주철관공업
2011,-10.784865264213073,한국주철관공업
2012,-0.319529370212579,한국주철관공업
2013,4.891878458456489,한국주철관공업
2014,19.595068348966315,한국주철관공업
2015,198.6972124016179,한국주철관공업
2016,-20.76655718840734,한국주철관공업
2017,-10.076054709267279,한국주철관공업
2018,6.470430359178625,한국주철관공업
2019,3.8680687236056777,한국주철관공업
2020,-17.712618785225775,한국주철관공업
2021,7.650868453555626,한국주철관공업
2022,-4.265965506484248,한국주철관공업
2010,,한국철강
2011,-13.02613004101778,한국철강
2012,-8.531599155972202,한국철강
2013,0.8946825498824751,한국철강
2014,9.068577437749248,한국철강
2015,46.41257941536345,한국철강
2016,-5.350700344701398,한국철강
2017,-3.396113565424841,한국철강
2018,-13.220648859070893,한국철강
2019,-19.448517682088394,한국철강
2020,-16.830513522896585,한국철강
2021,105.05049167008869,한국철강
2022,-13.419807443083997,한국철강
2010,,한국카본
2011,-13.347572836770539,한국카본
2012,16.066159541745705,한국카본
2013,25.642860110155773,한국카본
2014,-10.949388140202743,한국카본
2015,-7.725935095907022,한국카본
2016,-2.411453147856246,한국카본
2017,-2.490158919443508,한국카본
2018,4.016256106680816,한국카본
2019,22.145325966773697,한국카본
2020,10.419715534719032,한국카본
2021,34.07252864669685,한국카본
2022,-3.1627208063923495,한국카본
2012,,한국콜마
2013,-5.714887420488324,한국콜마
2014,56.776708536275855,한국콜마
2015,97.25556587882802,한국콜마
2016,4.325836762336177,한국콜마
2017,-14.125733045861278,한국콜마
2018,-0.2624839769325593,한국콜마
2019,-21.2167450426737,한국콜마
2020,-24.448325902253153,한국콜마
2021,15.609819961355797,한국콜마
2022,-21.70510819290059,한국콜마
2010,,한국콜마홀딩스
2011,14.057290240674236,한국콜마홀딩스
2012,93.4812521373195,한국콜마홀딩스
2013,79.7452648327214,한국콜마홀딩스
2014,113.31327527770347,한국콜마홀딩스
2015,122.5156470832927,한국콜마홀딩스
2016,-26.139339648235115,한국콜마홀딩스
2017,-25.659681270654357,한국콜마홀딩스
2018,22.077282669266918,한국콜마홀딩스
2019,-32.76329060229504,한국콜마홀딩스
2020,-12.566485299338659,한국콜마홀딩스
2021,8.729559539711108,한국콜마홀딩스
2022,-26.152445705465833,한국콜마홀딩스
2010,,한국토지신탁
2011,-25.476237947454315,한국토지신탁
2012,77.4693547383486,한국토지신탁
2013,35.77895600752545,한국토지신탁
2014,57.28413404797226,한국토지신탁
2015,41.34597303168383,한국토지신탁
2016,-4.995464215979506,한국토지신탁
2017,-1.6883579994970033,한국토지신탁
2018,-12.122620030518405,한국토지신탁
2019,-17.702623918297267,한국토지신탁
2020,-21.4318657782674,한국토지신탁
2021,25.98680250818004,한국토지신탁
2022,1.954315989403721,한국토지신탁
2010,,한국프랜지공업
2011,44.34625839773432,한국프랜지공업
2012,-21.91046007839901,한국프랜지공업
2013,1.1086051500593053,한국프랜지공업
2014,30.426727021446286,한국프랜지공업
2015,-9.170196239405481,한국프랜지공업
2016,-5.960280555728026,한국프랜지공업
2017,-16.079084618237516,한국프랜지공업
2018,-22.397024630573583,한국프랜지공업
2019,0.06501558112108619,한국프랜지공업
2020,14.182198180730964,한국프랜지공업
2021,43.69657525356472,한국프랜지공업
2022,-13.804382693704731,한국프랜지공업
2011,,한국항공우주
2012,-14.690934751984786,한국항공우주
2013,-4.802444441290509,한국항공우주
2014,28.493282724942404,한국항공우주
2015,102.90790130071925,한국항공우주
2016,1.013394047926064,한국항공우주
2017,-22.98636839945797,한국항공우주
2018,-24.70193053020653,한국항공우주
2019,-12.999670284856535,한국항공우주
2020,-31.029682325524345,한국항공우주
2021,31.92854538826102,한국항공우주
2022,11.578628479258546,한국항공우주
2010,,한국화장품
2011,-38.574518778606816,한국화장품
2012,-5.684147815878471,한국화장품
2013,-10.856109793641632,한국화장품
2014,68.32676975372698,한국화장품
2015,257.6027843074725,한국화장품
2016,0.5078269522889034,한국화장품
2017,36.188558964295694,한국화장품
2018,-7.366366848801798,한국화장품
2019,-31.67233951954532,한국화장품
2020,34.89409846065952,한국화장품
2021,-18.569418317015007,한국화장품
2022,-24.19327815888944,한국화장품
2010,,한국화장품제조
2011,-30.482093904215667,한국화장품제조
2012,7.968559735586811,한국화장품제조
2013,-20.715014778556128,한국화장품제조
2014,72.64881176104208,한국화장품제조
2015,403.9133334690738,한국화장품제조
2016,-3.246245889942001,한국화장품제조
2017,-3.822181194519858,한국화장품제조
2018,38.38852601649461,한국화장품제조
2019,-25.46708150488741,한국화장품제조
2020,17.09425316991908,한국화장품제조
2021,-10.209852168253642,한국화장품제조
2022,-18.110488647383647,한국화장품제조
2010,,한농화성
2011,-13.849406603337366,한농화성
2012,-11.371862162067803,한농화성
2013,39.817675942550636,한농화성
2014,3.426345667805686,한농화성
2015,-10.794619260164884,한농화성
2016,12.870446510934386,한농화성
2017,13.344861457100077,한농화성
2018,-9.05784583401621,한농화성
2019,-10.313801198535044,한농화성
2020,35.11117018939438,한농화성
2021,190.16173285198556,한농화성
2022,-6.134496724948891,한농화성
2010,,한독
2011,-11.81803969888775,한독
2012,6.135085057846057,한독
2013,30.780439600707755,한독
2014,22.100062665559395,한독
2015,30.330718058375574,한독
2016,14.335151028743475,한독
2017,-21.97943972446228,한독
2018,21.75565160584918,한독
2019,-16.764729154572322,한독
2020,12.789590680208507,한독
2021,-5.793915575786701,한독
2022,-20.803516906823738,한독
2010,,한라
2011,12.31564552681812,한라
2012,-41.01299983544512,한라
2013,-43.404813002112355,한라
2014,7.622392384331711,한라
2015,-24.263369031351278,한라
2016,-8.922679512770992,한라
2017,-2.9892339272168056,한라
2018,15.254424311291203,한라
2019,-27.375264916124863,한라
2020,-12.769402225420334,한라
2021,70.00818663017054,한라
2022,1.1470752000755313,한라
2010,,한라홀딩스
2011,42.37551651849385,한라홀딩스
2012,-12.997478571717192,한라홀딩스
2013,-25.722040645266166,한라홀딩스
2014,20.04949418205566,한라홀딩스
2015,7.252914163809598,한라홀딩스
2016,4.996633625413427,한라홀딩스
2017,1.707223618100584,한라홀딩스
2018,-26.082266554032095,한라홀딩스
2019,-8.413859032658122,한라홀딩스
2020,-24.130938757681164,한라홀딩스
2021,38.81874177803459,한라홀딩스
2022,-8.26477677574653,한라홀딩스
2010,,한미글로벌
2011,-32.63064381127414,한미글로벌
2012,-21.435878637010763,한미글로벌
2013,-7.684162772660685,한미글로벌
2014,8.224182464375062,한미글로벌
2015,67.1645795124472,한미글로벌
2016,-13.658967469363049,한미글로벌
2017,-3.3222595754449746,한미글로벌
2018,-1.5420041959387287,한미글로벌
2019,1.5090127277801901,한미글로벌
2020,-19.285987094342794,한미글로벌
2021,35.19268993998341,한미글로벌
2022,9.671692631669115,한미글로벌
2010,,한미반도체
2011,-4.705093990857434,한미반도체
2012,-13.793529162539741,한미반도체
2013,68.38750847580934,한미반도체
2014,38.456383574261665,한미반도체
2015,-6.9276504016751,한미반도체
2016,5.687631785337044,한미반도체
2017,43.86657137639509,한미반도체
2018,23.763539682216095,한미반도체
2019,-28.08955142875472,한미반도체
2020,36.80284441371657,한미반도체
2021,208.06720169827298,한미반도체
2022,13.024509909098047,한미반도체
2010,,한미사이언스
2011,-62.78648678262093,한미사이언스
2012,-15.594432115769807,한미사이언스
2013,211.34653378533744,한미사이언스
2014,20.695984999540308,한미사이언스
2015,533.1088469455037,한미사이언스
2016,44.08696683800359,한미사이언스
2017,-33.661569939351686,한미사이언스
2018,4.090877989142272,한미사이언스
2019,-26.937330412080097,한미사이언스
2020,-23.125366575561536,한미사이언스
2021,56.72451479388245,한미사이언스
2022,-30.02381221664666,한미사이언스
2010,,한미약품
2011,-20.246961531645425,한미약품
2012,7.574395283355018,한미약품
2013,95.62432477404698,한미약품
2014,-22.70138976958018,한미약품
2015,295.04710734855325,한미약품
2016,49.71007404937833,한미약품
2017,-28.383491872970524,한미약품
2018,25.52031220685187,한미약품
2019,-20.839567813918812,한미약품
2020,-22.606729905333033,한미약품
2021,15.532898271917706,한미약품
2022,-15.827347692913262,한미약품
2010,,한샘
2011,41.664361181015906,한샘
2012,16.897378116393025,한샘
2013,62.20869129512327,한샘
2014,184.31014976053493,한샘
2015,154.17108310919244,한샘
2016,-15.429201455039843,한샘
2017,-1.8099684225857504,한샘
2018,-43.999594578757,한샘
2019,-31.638473611627347,한샘
2020,18.122919091537383,한샘
2021,23.12184134972992,한샘
2022,-25.03536269645612,한샘
2010,,한섬
2011,55.9136747904645,한섬
2012,21.825348050181503,한섬
2013,-3.9646223907727984,한섬
2014,0.2101609409322691,한섬
2015,24.891139902560578,한섬
2016,9.782538949729002,한섬
2017,-19.313837648644807,한섬
2018,11.433375367801602,한섬
2019,0.9742736072944513,한섬
2020,-19.10467222722031,한섬
2021,36.304954398434155,한섬
2022,-10.543146745568466,한섬
2010,,한성기업
2011,-22.9875960084178,한성기업
2012,-8.593023662907628,한성기업
2013,-21.83360066994012,한성기업
2014,-10.450518230841821,한성기업
2015,16.995040287928752,한성기업
2016,13.345380189202416,한성기업
2017,-15.338232624631164,한성기업
2018,-6.222881736760122,한성기업
2019,-12.38302882808725,한성기업
2020,45.40128712037279,한성기업
2021,-13.198207692778418,한성기업
2022,-13.086063060708275,한성기업
2010,,한세실업
2011,0.59698700725066,한세실업
2012,107.15992432958608,한세실업
2013,51.94122286065603,한세실업
2014,69.78232243281658,한세실업
2015,65.35335094244412,한세실업
2016,-15.582735655467072,한세실업
2017,-33.62860124340376,한세실업
2018,-22.82117875380503,한세실업
2019,7.825129488784555,한세실업
2020,-34.37002309737848,한세실업
2021,53.75584518953338,한세실업
2022,9.324949490329937,한세실업
2011,,한세엠케이
2012,-37.45424340716321,한세엠케이
2013,7.472414402537297,한세엠케이
2014,79.72869492439469,한세엠케이
2015,22.302803906061584,한세엠케이
2016,4.556042751438749,한세엠케이
2017,-19.47731056382431,한세엠케이
2018,-27.771226858294796,한세엠케이
2019,-36.44484875739336,한세엠케이
2020,-46.391579786712086,한세엠케이
2021,76.5360746290198,한세엠케이
2022,-23.69744171577919,한세엠케이
2010,,한세예스24홀딩스
2011,50.14214603794691,한세예스24홀딩스
2012,41.25309562658532,한세예스24홀딩스
2013,5.219857201623435,한세예스24홀딩스
2014,64.50593725628791,한세예스24홀딩스
2015,126.45788613558216,한세예스24홀딩스
2016,-19.914612800137764,한세예스24홀딩스
2017,-39.04131023324589,한세예스24홀딩스
2018,-9.847023984126524,한세예스24홀딩스
2019,-9.292389459356231,한세예스24홀딩스
2020,-32.74426764653755,한세예스24홀딩스
2021,56.12713550198922,한세예스24홀딩스
2022,-24.045825302334535,한세예스24홀딩스
2010,,한솔로지스틱스
2011,-31.706539746522655,한솔로지스틱스
2012,49.564565784536185,한솔로지스틱스
2013,59.60717254699184,한솔로지스틱스
2014,-23.038256094093246,한솔로지스틱스
2015,35.101820710301034,한솔로지스틱스
2016,-21.566812562786897,한솔로지스틱스
2017,-14.575915089290747,한솔로지스틱스
2018,-13.609382857350315,한솔로지스틱스
2019,-20.279892237199682,한솔로지스틱스
2020,30.100969476112315,한솔로지스틱스
2021,120.35436192170259,한솔로지스틱스
2022,-10.723492657320833,한솔로지스틱스
2015,,한솔제지
2016,4.282366800137205,한솔제지
2017,-13.790761354685444,한솔제지
2018,-4.909764786512261,한솔제지
2019,-11.74342954668035,한솔제지
2020,-10.796776833673006,한솔제지
2021,9.490872580162169,한솔제지
2022,-15.799822656251838,한솔제지
2010,,한솔케미칼
2011,26.18605665672815,한솔케미칼
2012,17.040764735622993,한솔케미칼
2013,26.71193580769966,한솔케미칼
2014,20.019283482957672,한솔케미칼
2015,125.85368588851465,한솔케미칼
2016,9.850331673809709,한솔케미칼
2017,0.3819924015842746,한솔케미칼
2018,-0.4067218063562583,한솔케미칼
2019,13.148981419164052,한솔케미칼
2020,48.34687638067437,한솔케미칼
2021,112.4130118142094,한솔케미칼
2022,-14.253188526872728,한솔케미칼
2010,,한솔테크닉스
2011,-26.69372282869922,한솔테크닉스
2012,-45.65951948469851,한솔테크닉스
2013,26.39086250990912,한솔테크닉스
2014,-6.97050540612838,한솔테크닉스
2015,14.506150855592681,한솔테크닉스
2016,-8.349522216583061,한솔테크닉스
2017,-13.125807350275842,한솔테크닉스
2018,-35.412628635757436,한솔테크닉스
2019,-29.3087110272053,한솔테크닉스
2020,16.39612663846812,한솔테크닉스
2021,6.461520200596449,한솔테크닉스
2022,-21.761339547547685,한솔테크닉스
2010,,한솔피엔에스
2011,-42.518484685361244,한솔피엔에스
2012,-2.85638156973973,한솔피엔에스
2013,50.46871136496507,한솔피엔에스
2014,-8.670039991005286,한솔피엔에스
2015,1.753248666821139,한솔피엔에스
2016,28.822351286035808,한솔피엔에스
2017,1.948835527055981,한솔피엔에스
2018,-28.703094515561368,한솔피엔에스
2019,13.140162389873833,한솔피엔에스
2020,-2.572838023335622,한솔피엔에스
2021,42.83676364529756,한솔피엔에스
2022,-10.566777408853467,한솔피엔에스
2010,,한솔홀딩스
2011,-29.065926142682443,한솔홀딩스
2012,0.407270022945716,한솔홀딩스
2013,39.752561881471024,한솔홀딩스
2014,-4.801259008459457,한솔홀딩스
2015,12.620207214076572,한솔홀딩스
2016,-12.283294027966496,한솔홀딩스
2017,-13.165095168579343,한솔홀딩스
2018,-21.016753207800253,한솔홀딩스
2019,-6.9711107758270385,한솔홀딩스
2020,-25.86389041897268,한솔홀딩스
2021,22.60228199358687,한솔홀딩스
2022,-17.05683435665496,한솔홀딩스
2010,,한솔홈데코
2011,-31.583142425947475,한솔홈데코
2012,15.03346011811395,한솔홈데코
2013,18.228610471351715,한솔홈데코
2014,40.39019690210319,한솔홈데코
2015,-16.676632778581325,한솔홈데코
2016,2.0653953730616736,한솔홈데코
2017,-7.240710135122807,한솔홈데코
2018,4.876956281472888,한솔홈데코
2019,-18.756389766062387,한솔홈데코
2020,-3.8083218451384737,한솔홈데코
2021,56.9364289037255,한솔홈데코
2022,-17.948015161234377,한솔홈데코
2010,,한신공영
2011,-16.44352936666489,한신공영
2012,-16.731206534937638,한신공영
2013,43.836269990633944,한신공영
2014,21.721318057459115,한신공영
2015,43.98132606950909,한신공영
2016,-1.434504555604943,한신공영
2017,-6.324563487771561,한신공영
2018,13.817396096843293,한신공영
2019,-16.41792772908197,한신공영
2020,-18.801342924277385,한신공영
2021,55.22738467074273,한신공영
2022,-18.64115923477704,한신공영
2010,,한신기계공업
2011,-20.356033294175766,한신기계공업
2012,-3.633769978832413,한신기계공업
2013,4.564887685251273,한신기계공업
2014,11.138643756090193,한신기계공업
2015,40.871136326191234,한신기계공업
2016,31.4074610314689,한신기계공업
2017,33.63292411324667,한신기계공업
2018,-17.739747945367203,한신기계공업
2019,-33.15787579691043,한신기계공업
2020,-26.437107482563693,한신기계공업
2021,99.63177419134053,한신기계공업
2022,59.06506531144058,한신기계공업
2010,,한양증권
2011,-20.56789764188942,한양증권
2012,-13.10918876746847,한양증권
2013,-3.4333214854316396,한양증권
2014,6.347138312841083,한양증권
2015,21.073985405644535,한양증권
2016,-9.965722517742059,한양증권
2017,5.146382111577186,한양증권
2018,-4.6372297731273715,한양증권
2019,-2.0874583766437693,한양증권
2020,9.339553741211315,한양증권
2021,84.86415807794347,한양증권
2022,-0.6260305001699495,한양증권
2010,,한온시스템
2011,34.41535195223491,한온시스템
2012,2.208382060975267,한온시스템
2013,42.772550562041054,한온시스템
2014,41.03293309314595,한온시스템
2015,-9.603160332719352,한온시스템
2016,28.46755610565783,한온시스템
2017,1.857664740166154,한온시스템
2018,5.984713475350523,한온시스템
2019,2.115716527363687,한온시스템
2020,-3.9335189354435807,한온시스템
2021,44.123040774807286,한온시스템
2022,-28.278322925958964,한온시스템
2010,,한올바이오파마
2011,68.22835988796574,한올바이오파마
2012,-6.324119727990906,한올바이오파마
2013,-15.06227468744521,한올바이오파마
2014,-41.82418961322079,한올바이오파마
2015,125.18405552625764,한올바이오파마
2016,82.39584624324974,한올바이오파마
2017,-21.969146827492338,한올바이오파마
2018,132.44917318907054,한올바이오파마
2019,2.6566610884909636,한올바이오파마
2020,-4.067166063994144,한올바이오파마
2021,-21.998083955148363,한올바이오파마
2022,-19.04574611175044,한올바이오파마
2010,,한익스프레스
2011,12.844791042917869,한익스프레스
2012,-18.775241078051597,한익스프레스
2013,5.353274299200739,한익스프레스
2014,45.05941353593283,한익스프레스
2015,189.25609216355568,한익스프레스
2016,22.71988228499071,한익스프레스
2017,-46.01481761398237,한익스프레스
2018,-10.833950805585758,한익스프레스
2019,9.594265280483283,한익스프레스
2020,-8.426660509425243,한익스프레스
2021,25.624436158638343,한익스프레스
2022,-11.865148023578397,한익스프레스
2018,,한일시멘트
2019,-9.802053249573117,한일시멘트
2020,-30.289489925564382,한일시멘트
2021,99.57770801387322,한일시멘트
2022,18.28256973735767,한일시멘트
2010,,한일철강
2011,-4.167746170460296,한일철강
2012,-6.129190114998773,한일철강
2013,-1.1232345233319285,한일철강
2014,19.779983398823763,한일철강
2015,27.7991244166746,한일철강
2016,-0.41435176846409405,한일철강
2017,23.548227216189254,한일철강
2018,-7.479524593836895,한일철강
2019,-11.425297759435594,한일철강
2020,-18.948777875458745,한일철강
2021,63.96937449513575,한일철강
2022,18.435213128314885,한일철강
2010,,한일현대시멘트
2011,-33.74124838046503,한일현대시멘트
2012,2.582143503748968,한일현대시멘트
2013,-21.317660963593454,한일현대시멘트
2014,-28.876823538585693,한일현대시멘트
2015,0.9936962166225083,한일현대시멘트
2016,57.53833537370123,한일현대시멘트
2017,-24.275561630219123,한일현대시멘트
2018,82.8956436783062,한일현대시멘트
2019,-8.580253491686207,한일현대시멘트
2020,-26.272643321383306,한일현대시멘트
2021,33.73630718762814,한일현대시멘트
2022,-14.60044760419179,한일현대시멘트
2010,,한전KPS
2011,-32.84935445966766,한전KPS
2012,25.852497176459345,한전KPS
2013,12.808411085587213,한전KPS
2014,35.2353462928652,한전KPS
2015,43.38903900254596,한전KPS
2016,-34.097242256534784,한전KPS
2017,-28.33497201766787,한전KPS
2018,-24.50239314831658,한전KPS
2019,-9.482782746793127,한전KPS
2020,-8.444803591888439,한전KPS
2021,20.393158827823534,한전KPS
2022,-0.3768028065312401,한전KPS
2010,,한전기술
2011,-26.138882848281654,한전기술
2012,7.716392676795758,한전기술
2013,-5.81837983144432,한전기술
2014,-19.079529853574606,한전기술
2015,-36.37302118590768,한전기술
2016,-24.519410638616222,한전기술
2017,-22.971865649170976,한전기술
2018,11.061430306707432,한전기술
2019,-11.362622990310367,한전기술
2020,-21.792743009280635,한전기술
2021,189.0370229416172,한전기술
2022,66.35417314100498,한전기술
2010,,한전산업
2011,4.049731709563642,한전산업
2012,-29.172156031618744,한전산업
2013,-24.274877343540847,한전산업
2014,15.725853057358364,한전산업
2015,-1.1598750227089338,한전산업
2016,2.430613439904783,한전산업
2017,-15.915754282975813,한전산업
2018,-16.372348945994332,한전산업
2019,-4.951857173506758,한전산업
2020,-3.7170897739444375,한전산업
2021,191.04843183776575,한전산업
2022,23.824005347811415,한전산업
2010,,한진
2011,-21.329430909650938,한진
2012,-25.75803803629284,한진
2013,2.5347774071638574,한진
2014,68.12316387539225,한진
2015,50.45150091189019,한진
2016,-33.49323134759924,한진
2017,-16.772078382521528,한진
2018,0.294556736838425,한진
2019,22.823854378235442,한진
2020,18.00289579643557,한진
2021,-7.6329700461510885,한진
2022,-25.528888238169646,한진
2010,,한진중공업홀딩스
2011,-19.886817470908756,한진중공업홀딩스
2012,-28.103785239211675,한진중공업홀딩스
2013,0.2894884801831088,한진중공업홀딩스
2014,34.08959088678982,한진중공업홀딩스
2015,-28.021508785566706,한진중공업홀딩스
2016,-28.029492288124523,한진중공업홀딩스
2017,-3.7056368457460076,한진중공업홀딩스
2018,-27.307348939389662,한진중공업홀딩스
2019,-12.668509048793375,한진중공업홀딩스
2020,4.926510523914773,한진중공업홀딩스
2021,37.65245807960858,한진중공업홀딩스
2022,-15.71882849149755,한진중공업홀딩스
2013,,한진칼
2014,69.87621368625227,한진칼
2015,10.738612777002476,한진칼
2016,-35.467599661758186,한진칼
2017,17.968768199851336,한진칼
2018,5.503709810796997,한진칼
2019,48.28948166551383,한진칼
2020,125.69837078441925,한진칼
2021,-15.072956076244592,한진칼
2022,-9.46317790128548,한진칼
2010,,한창
2011,-3.448357812441183,한창
2012,37.12319111000537,한창
2013,5.652811053476303,한창
2014,25.804208661351513,한창
2015,304.166841811961,한창
2016,73.06731310769432,한창
2017,-59.18066735586282,한창
2018,-0.16353033647150683,한창
2019,53.27262131789243,한창
2020,-46.5499771400987,한창
2021,-20.90991442681146,한창
2022,-36.29503332760676,한창
2010,,한창제지
2011,-19.92829853331004,한창제지
2012,11.38937282229966,한창제지
2013,11.050586840060529,한창제지
2014,-3.584735001707484,한창제지
2015,21.0419612168508,한창제지
2016,38.72110016524664,한창제지
2017,-2.6028796210442406,한창제지
2018,14.745657096971243,한창제지
2019,139.6212962663677,한창제지
2020,-17.713873701289696,한창제지
2021,-5.16515330964602,한창제지
2022,-12.019485333050927,한창제지
2010,,한화
2011,2.8948899097394287,한화
2012,-27.33324787923874,한화
2013,6.381337975390733,한화
2014,-11.039416520199829,한화
2015,28.471999563343232,한화
2016,-2.3184767857484134,한화
2017,24.817348839064902,한화
2018,-16.019572710495734,한화
2019,-23.14439081343528,한화
2020,-15.561441399662234,한화
2021,38.27564593634656,한화
2022,-5.682602375997914,한화
2010,,한화생명
2011,-12.140479998115106,한화생명
2012,0.14149195404880022,한화생명
2013,-2.9531543031896867,한화생명
2014,1.752621414714528,한화생명
2015,11.512340528272059,한화생명
2016,-20.1954665524098,한화생명
2017,8.956748165215744,한화생명
2018,-19.35864981278792,한화생명
2019,-43.110102474031066,한화생명
2020,-45.7079900584765,한화생명
2021,95.41339188944555,한화생명
2022,-8.083966782153862,한화생명
2010,,한화손해보험
2011,-12.230738828191045,한화손해보험
2012,-22.669957230178195,한화손해보험
2013,-24.883136014811914,한화손해보험
2014,7.802778923359033,한화손해보험
