,종목명,연도,누적수익률,종합등급,환경,사회,지배구조,코스피누적수익률,ROA,ROE,tobinQ
5143,카프로,2019,-44.89087218232495,3.0,3.0,3.0,3.0,-8.843387933206737,-22.727780382184115,-44.88478690108022,0.8550272412435896
5144,카프로,2020,-57.80911032312224,4.0,4.0,3.0,4.0,-4.513590962862269,-19.667960003047085,-49.59199603206424,0.9368139801069304
5145,카프로,2021,8.30841858780349,3.0,3.0,2.0,4.0,47.72737409420227,0.495305462328252,1.5538410146089316,1.4312376367396211
5146,컨버즈,2011,-28.374821772445948,,,,,np.NAN,-3.698183886460881,-21.05688518423465,0.4822797233260587
5147,컨버즈,2012,-46.323430354842046,,,,,-2.7295646259277606,-14.488383042278532,-105.70067040990882,0.6938922666830506
5148,컨버즈,2013,-37.73217639626988,,,,,-1.211480701073464,,,1.5397631398889833
5149,컨버즈,2014,2.056730585449351,,,,,2.682664416041347,,,2.0684482942629985
5150,컨버즈,2015,287.9583505789668,,,,,2.619180850599334,-8.262778225299785,-46.46730182228054,7.148317908652216
5151,컨버즈,2016,123.79891504059476,,,,,0.2444370489387726,-20.78156948227973,-72.20131577586312,2.2896748261197755
5152,컨버즈,2017,-73.91612909154091,,,,,14.838077441389274,-28.239337256960155,-171.5478130639104,2.721980884092923
5153,컨버즈,2018,-40.86551506792252,3.0,2.0,3.0,3.0,17.010851881707566,-32.22992419652759,-2290.71703494246,90.0757833183624
5154,컨버즈,2019,-27.804662583511373,1.0,2.0,2.0,1.0,-8.843387933206737,-59.78617162139231,470.0610468724495,-17.228604335850868
5155,컨버즈,2020,-91.82759474921713,1.0,2.0,2.0,1.0,-4.513590962862269,-19.6176996060368,-83.82754322377816,3.616498452380735
5156,컨버즈,2021,-88.08794090031357,3.0,3.0,2.0,3.0,47.72737409420227,-4.800889549870906,-16.508771462835227,6.521791512271163
5157,케이씨,2011,14.727561470849505,4.0,3.0,4.0,,np.NAN,,,1.010081425947967
5158,케이씨,2012,-22.24690220229023,3.0,3.0,4.0,3.0,-2.7295646259277606,5.80477261109319,6.656734457839153,0.6688809687559227
5159,케이씨,2013,-25.09534411156468,3.0,3.0,3.0,3.0,-1.211480701073464,8.56178049032904,10.896318510865427,0.6767829781609225
5160,케이씨,2014,58.0878325076609,3.0,3.0,3.0,3.0,2.682664416041347,7.27268101723854,9.756125886161264,0.9279429668195
5161,케이씨,2015,113.31315946803156,3.0,3.0,3.0,3.0,2.619180850599334,,,inf
5162,케이씨,2016,113.6274015335636,3.0,3.0,4.0,3.0,0.2444370489387726,10.81592474203234,15.039373209687737,1.46859220733234
5163,케이씨,2017,86.90731035994797,4.0,4.0,4.0,3.0,14.838077441389274,22.60922910462161,34.33544166834949,2.436329240117955
5164,케이씨,2018,-46.27778413266156,3.0,3.0,4.0,3.0,17.010851881707566,36.97598436282092,51.013229274861246,0.631753385302509
5165,케이씨,2019,-70.12132009030931,3.0,3.0,4.0,3.0,-8.843387933206737,8.382553795700957,11.244019318935514,0.3908617022841829
5166,케이씨,2020,3.0763039322588392,4.0,3.0,3.0,4.0,-4.513590962862269,6.5739945913960725,8.712890460818315,0.4156021628112312
5167,케이씨,2021,81.42150859738094,3.0,3.0,2.0,4.0,47.72737409420227,6.610171931242674,8.531475792985589,0.4462229240108436
5168,케이씨씨,2011,-8.73396846241381,3.0,3.0,3.0,3.0,np.NAN,5.5180835393424585,8.061965896417542,
5169,케이씨씨,2012,-10.73668269523611,4.0,4.0,3.0,4.0,-2.7295646259277606,4.792562722879983,6.591101348719086,
5170,케이씨씨,2013,17.62390115259136,4.0,4.0,3.0,4.0,-1.211480701073464,3.530944259055945,4.888673943695577,
5171,케이씨씨,2014,92.10409870738326,4.0,4.0,3.0,4.0,2.682664416041347,3.774825957674982,5.244460696119758,
5172,케이씨씨,2015,34.08627775427093,3.0,3.0,3.0,4.0,2.619180850599334,2.134791688416746,3.1532364491018656,
5173,케이씨씨,2016,-30.71932469421681,4.0,2.0,6.0,4.0,0.2444370489387726,1.6694577914202795,2.563495646097972,
5174,케이씨씨,2017,-22.189075029345783,4.0,3.0,5.0,5.0,14.838077441389274,0.4432169180298868,0.7210668577890207,
5175,케이씨씨,2018,-16.011131962955673,3.0,2.0,4.0,4.0,17.010851881707566,-0.2576963202756686,-0.4024065229256112,
5176,케이씨씨,2019,-29.012752742046462,3.0,4.0,5.0,2.0,-8.843387933206737,-2.364869148599257,-4.982392968869663,
5177,케이씨씨,2020,-57.16377726487464,4.0,4.0,5.0,3.0,-4.513590962862269,4.542374936346825,10.691451869316714,
