,종목코드,종목명,2011_1분기,2011_2분기,2011_3분기,2011_4분기,2012_1분기,2012_2분기,2012_3분기,2012_4분기,2013_1분기,2013_2분기,2013_3분기,2013_4분기,2014_1분기,2014_2분기,2014_3분기,2014_4분기,2015_1분기,2015_2분기,2015_3분기,2015_4분기,2016_1분기,2016_2분기,2016_3분기,2016_4분기,2017_1분기,2017_2분기,2017_3분기,2017_4분기,2018_1분기,2018_2분기,2018_3분기,2018_4분기,2019_1분기,2019_2분기,2019_3분기,2019_4분기,2020_1분기,2020_2분기,2020_3분기,2020_4분기,2021_1분기,2021_2분기,2021_3분기,2021_4분기,2022_1분기
20,037150,CJ인터넷,502767849150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,097950,CJ제일제당,2837863448571.4287,3344755135285.7144,4028806283076.923,3799922613000.0,4491666912571.429,4420200082535.714,3949826894000.0,4561323548954.546,4579841582178.571,3589637424035.7144,3573522049818.1816,3423404035666.6665,3551970886285.7144,4472162648928.571,5150468008285.714,4159941133250.0,4792663420428.571,5526349795285.714,4974741827166.667,4766557225500.0,4828637009000.0,5001193261428.571,4860901584090.909,4870408486846.154,4623265190500.0,4893466256714.286,4615634156142.857,4984188389166.667,4940260962142.857,5373987402000.0,4947917771181.818,5093960187750.0,4920030574500.0,4437221323500.0,3569096597500.0,3711484106750.0,3055462108500.0,5003903896500.0,5875764597230.77,5731881319500.0,6301789789500.0,6820083907500.0,6431558827909.091,5905872969230.77,5412517516500.0
22,097955,CJ제일제당 우,90322333985.71428,91422207042.85716,91225280169.23076,90939371523.07692,91621321992.85716,87013233150.0,86946861500.0,91339457972.72728,92683268392.85716,128988560942.85716,123101309390.90907,123606136183.33331,155072619392.85715,222250210857.14285,310524505357.1429,220741045958.3333,245053613464.2857,306494798035.7143,307521978333.3333,280033053291.6667,278950563285.7143,274968264285.7143,248109295272.7273,234496144961.53845,200963874535.7143,231637058500.0,202528349142.85715,209679104291.66663,180625704642.85715,180990384038.46155,166411827909.0909,168805229833.33334,182522037500.0,169389932464.2857,144690197000.0,142311879541.66666,110793247178.57144,190344410535.7143,211419232807.69232,220077329458.3333,249699628964.2857,275442347500.0,266089978636.36365,239142160461.53845,217035295500.0
23,051500,CJ프레시웨이,159144335714.2857,187124488571.42856,236707770769.2308,273502909615.3846,253079935000.0,225534542857.14285,330230458214.2857,390091310454.5455,413117657142.8571,362289815714.2857,318542381363.63635,317426584166.6667,313887711071.4286,306751478571.4286,416895218571.4286,490183709166.6667,530347436428.5714,612190496071.4286,939059862116.6666,966354690125.0,724590731214.2858,574160777185.7142,507024645709.0909,450572348646.1539,384978574571.4286,476304989728.5714,444039714921.4286,455275323100.0,415675104085.7143,403862223730.7692,376059467427.2727,306237453858.3333,401980381664.2857,347286289021.4286,326666474766.6667,324341622508.3333,174427517157.14285,196983530557.14285,202775820869.2308,224620300108.3333,288394742757.1429,414360749921.4286,416908515618.1818,347563510123.0769,426698719657.1429
24,023460,CNH,44932285714.28571,44068714285.71429,45727384615.38461,48889384615.38461,54591000000.0,46579714285.71429,53488285714.28571,46922727272.72727,45782571428.57143,48120857142.85714,45671454545.454544,45399500000.0,51468857142.85714,63545571428.57143,60197571428.57143,52483000000.0,61486285714.28571,72088285714.28572,64914000000.0,56358000000.0,54511285714.28571,51216428571.42857,56560909090.90909,55757076923.07692,55507714285.71429,58962000000.0,53395285714.28571,49600000000.0,51535285714.28571,51836769230.76923,52046181818.181816,51537500000.0,51415714285.71429,56451000000.0,56172000000.0,72354000000.0,47044714285.71429,55109142857.14286,56858769230.76923,81855500000.0,97517142857.14284,133853571428.57144,133801636363.63635,93686769230.76924,89771571428.57143
25,065770,CS,101022857142.85716,72098571428.57143,69138461538.46153,107363076923.07692,92854285714.28572,75660000000.0,83297142857.14285,63529090909.09091,55221428571.42857,39231428571.42857,42321818181.81818,29950000000.0,28285714285.714287,27874285714.285717,30938571428.57143,27250000000.0,31251428571.42857,26850000000.0,26730000000.0,31825000000.0,24844285714.285717,25875630450.0,35563255277.27273,43058007017.30769,36634366750.0,29443375553.57143,26301941607.142857,34397692687.5,40892456017.85714,45805635942.30769,45161552840.90909,34735155791.666664,41780398803.57143,68068886732.14286,65318730604.16666,49952387395.833336,29934434821.42857,43798450589.28571,50869393576.92308,46836739666.66666,49556625017.85714,119476620750.0,89352960686.36363,69506777038.46153,45331921096.42857
26,000590,CS홀딩스,49382854685.71429,54029757600.0,38288839561.53846,39905114361.53846,45923644700.0,37471187200.0,37619620600.0,38029686609.09091,37887625350.0,39850244750.0,45570553127.27273,40758024941.66666,70316200100.0,80195267500.0,88408582300.0,93378352433.33331,92589456400.0,97108428800.0,96678246816.66669,90318975133.33331,84846180700.0,88284887800.0,100292999927.27272,92731546492.3077,99145264900.0,96696113800.0,91880274600.0,92541352983.33331,86817046400.0,95990737984.6154,80068574345.45454,74666123350.0,71948967500.0,73218897700.0,68999540866.66667,65815094683.333336,48418150450.0,71099598600.0,63194568553.84615,66834887116.66666,69788436900.0,82281581400.0,73697932763.63637,73318487630.76923,80978666000.0
27,050470,CT&T,69158088304.71428,27438940023.785717,18154950624.46154,10306928019.0,10331288019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,056340,CU전자,32603974651.57143,20529791874.42857,24348846825.53846,17332002331.692307,19300286677.0,29364559760.142857,27225809701.142857,28866073624.545456,19678539258.857143,18826703177.285717,16219341074.181818,11395965669.833334,8338236886.571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,068790,DMS,184498464231.42856,126384573165.0,82884659856.92308,98519233938.46152,102555178820.35716,62879769935.35714,61714935159.64286,57655447224.545456,75579310051.07143,72617504554.28572,69868132894.09091,52527655998.75,54875082177.85714,55031340501.42857,56110943464.28571,43329722861.25,72198448141.07143,125503844432.14284,99627702803.75,123690693560.0,208332582244.2857,195786435902.14285,197290511250.0,199493885000.0,238462201950.0,220844537170.7143,196111897732.14285,154331058365.0,169388341810.7143,144518418360.0,151317562246.36365,108166317073.75,123223805450.0,128587084565.71428,122470818405.0,123334911667.5,68917405782.14285,114859421862.5,227449342943.84616,210468267465.0,204131928164.2857,190634296800.7143,180410946032.7273,163562074486.92307,159022809042.85715
30,069730,DSR제강,53681142857.14286,59790857142.85714,51474461538.46154,47508923076.92308,59991428571.42857,47617714285.71429,44727428571.42857,41890909090.90909,43400571428.57143,39173142857.14286,49732363636.36364,44598000000.0,49314857142.85714,58032000000.0,52812000000.0,45618000000.0,57692571428.57143,50981142857.14286,57072000000.0,53748000000.0,57702857142.85714,54313714285.71429,69192000000.0,126387692307.6923,218622857142.85715,88693714285.71428,68436000000.0,77328000000.0,82872000000.0,76131692307.6923,73230545454.54546,65328000000.0,74777142857.14285,74062285714.28572,66744000000.0,65544000000.0,39250285714.28571,55656000000.0,64495384615.38461,69426000000.0,76299428571.42857,96963428571.42856,141381818181.81818,66539076923.07692,73969714285.71428
31,009730,DS제강,11686013012.142857,10592902013.571428,7725543870.0,10328900010.0,38594883857.14286,29158825000.0,25957931428.57143,30325178000.0,42744640798.57143,37328675031.07143,40887330497.72727,36027946192.5,33886228880.714287,47003007240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,017940,E1,323669500000.0,357553000000.0,372920153846.1539,366640615384.61536,378231000000.0,327687500000.0,416010000000.0,480075272727.2727,466774000000.0,494508000000.0,510695818181.8182,468881000000.0,453985000000.0,478240000000.0,467950000000.0,500722833333.3333,444283000000.0,495194000000.0,466308500000.0,420518000000.0,412727000000.0,445214000000.0,430932727272.7273,430860769230.7692,382592000000.0,448399000000.0,387394000000.0,394907333333.3333,404789000000.0,485002000000.0,448145090909.0909,391763166666.6667,453593000000.0,400575000000.0,343600250000.0,332395583333.3333,196098000000.0,246421000000.0,320019000000.0,312272916666.6667,288683500000.0,385483000000.0,426006000000.0,333343230769.2308,318451000000.0
33,037370,EG,217500000000.0,231080357142.85715,176019230769.23077,459519230769.2308,420267857142.8571,485517857142.8571,411910714285.7143,302522727272.7273,279830357142.8571,183428571428.57144,170488636363.63635,122406250000.0,196901785714.2857,166767857142.85715,149491071428.57144,128156250000.0,133982142857.14284,115098214285.71428,90062500000.0,79562500000.0,84669642857.14285,70451785714.28572,120000000000.0,71982692307.6923,60385714285.71429,62325000000.0,78867857142.85715,83187500000.0,76339285714.28572,68965384615.38461,71038636363.63637,90750000000.0,92008928571.42856,77705357142.85715,72850000000.0,64593750000.0,43572321428.57143,59357142857.14286,62665384615.38461,75931250000.0,85580357142.85715,95330357142.85716,129089311168.18182,110701567773.07692,103771051292.85716
34,080220,EMLSI,62702302937.5,76728300093.92857,58109887071.92308,77846876326.15384,71026734246.42857,134041927525.71428,195801147160.0,206641354500.0,107914380830.35716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,079190,EMW,51722552700.0,41839233800.0,36940884400.0,28466608800.0,29335915700.0,42898000600.0,37662488500.0,57475212836.36364,74185456800.0,71682101400.0,62191537672.72727,61332321050.0,66857307660.0,76734366415.0,53832670850.0,42389426552.083336,56954444377.5,38086940490.0,39431671049.16666,76397965059.16667,71414355707.5,81825493505.0,96506725037.27272,78379434418.46153,73477657113.57143,83163539405.35715,69315148141.07143,92623821806.25,121752911487.5,120486556012.3077,89588093453.18182,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,88360067660.0,48165283146.15385,45144911238.92857
36,007700,F&F,100397000000.0,141955000000.0,102895692307.6923,100419846153.84616,114906000000.0,95326000000.0,96184000000.0,89726000000.0,93709000000.0,107712000000.0,97090000000.0,110045833333.33331,116259000000.0,127468000000.0,182875000000.0,221567500000.0,231385000000.0,319165000000.0,273927500000.0,244860000000.0,226985000000.0,212850000000.0,224630000000.0,266064615384.6154,411125000000.0,443685000000.0,593120000000.0,669065833333.3334,650320000000.0,1168860000000.0,1414140000000.0,636597500000.0,1182060000000.0,1266320000000.0,1409228333333.3333,1670258333333.3333,1425930000000.0,1400630000000.0,1349513846153.8462,1295268333333.3333,2160950000000.0,,,,
37,114090,GKL,967599409285.7142,1196023562071.4285,1428865977000.0,1107692305846.1538,1278203237928.5715,1345581735607.1428,1833799702392.8567,1805060915454.5452,1977614135142.8567,2129602352857.1428,2098594185818.182,2456443294875.0,2790353456321.4287,2486377020892.857,2640795282785.7144,2060051542958.3333,2136450659178.5715,2153240055321.4285,2036597934750.0,1544845358250.0,1469734901821.4285,1630338730714.2856,1535707588818.182,1308723233346.1538,1269366713642.8572,1389764357035.7144,1391752575000.0,1838917522708.3333,1489837994571.4285,1647501979807.6924,1530646670363.6365,1596391749916.6667,1409204710464.2856,1274005888892.8572,1279123709208.3333,1203608245416.6667,829970543535.7142,825994107607.1428,760111021730.7693,1022938142625.0,1046244475428.5714,1064138437107.1428,998687908363.6364,793655827384.6154,909499262107.1428
38,078930,GS,8270132323271.429,7526809299271.429,5790057516753.846,4851254832115.385,5953221004714.286,4989555798600.0,6253868620671.429,6726228681945.454,6004324462614.286,4817330508664.286,5357838569581.818,5142091877483.333,4504404789185.714,4001998066714.2856,3870589174971.4287,3759588482325.0,3900786672821.4287,4635481840292.857,4324049403675.0,4729005592791.667,5098399527114.286,4537257012121.429,4853561472618.182,5036013487600.0,5239099956657.143,6263160158471.429,6115822916214.286,5706552798833.333,5864287714342.857,5199687499615.385,4920291607727.272,4851731321233.333,4939116021971.429,4742666365628.571,4681386461566.667,4840116898983.333,3395061543992.857,3465079918128.572,2984370467992.308,3503296898008.333,3657879327478.5713,4336161586878.5713,4062091389109.091,3763430175838.461,3815503629442.857
39,083450,GST,24805257142.857143,19409657142.857143,15005292307.692308,25267200000.0,30045085714.285717,28181200000.0,32575028898.57143,35500860953.63636,45380462059.28571,45522266155.71429,39681083274.545456,47685903550.0,41643991337.85714,47829981744.64286,59453868632.14286,53227618312.5,58249217314.28571,74269083182.14285,54974695500.0,52699612762.5,49230971260.71429,46881568414.28571,51179832081.81818,50566685365.38461,62821567896.42857,75886377492.85715,90728214171.42856,117947122125.0,103560080142.85716,79960587092.3077,57058482109.09091,42318091875.0,56671856196.42857,60146043975.0,65728926187.5,90739306725.0,101583387096.42856,181463083875.0,160838613692.30768,156072228750.0,206021997482.14285,247852017000.0,260473326136.36365,338449168384.61536,286919990678.5714
40,006360,GS건설,5389242857142.857,6322178571428.571,5039584615384.615,4647276923076.923,5345892857142.857,3942300000000.0,4018435714285.7134,2888918181818.1816,2703364285714.2856,1475175000000.0,1990390909090.9087,1419500000000.0,1826346428571.4285,1856407142857.1428,2662753571428.572,1672050000000.0,2253996428571.4287,1954782142857.1428,1785354166666.6667,1401954166666.6667,1953260714285.7144,1972278571428.5715,2024145454545.4543,1826884615384.6155,2217228571428.572,2116053025389.2856,1967741238639.2856,1974055485708.3333,2089377150857.1428,3373752287169.231,4079427700927.273,3613031085275.0,3366674453650.0,3289172294885.7144,2685458764800.0,2514690067550.0,1496112553285.7144,2068525788300.0,1971022115353.8464,2918850069750.0,3558689970396.4287,3627242968471.4287,3800207162772.727,3527274026307.6924,4002768546571.4287
41,001250,GS글로벌,356113948928.5714,317565116942.8571,241891289707.69232,236483186347.69232,305734890842.8571,278694374042.8571,316921295114.2857,275731330400.0,258816375085.7143,210352686940.0,210055650960.0,197095322453.3333,194160567951.42856,219253523720.0,213539604991.42856,193771592263.3333,176680805305.7143,172785683242.85715,147089144510.0,124799496286.66669,114069132477.14284,108026504838.57144,221490610298.18185,244553891483.07693,255294617858.57144,268264209344.2857,259008637238.57144,233020327026.66663,297770029974.2857,292137780804.61536,269435224112.7273,208053863416.66663,219805099338.57144,231566160708.57144,205852963043.3333,184325406266.66663,96481970116.0,141280118161.42856,139577292426.15384,163210518310.0,197019885205.7143,252288030741.42856,215713246818.18185,192462388896.92307,203740491702.85715
42,078935,GS우,47093908885.71429,46507466057.14286,39678054923.07692,38154088107.69231,38099660721.42857,36786538735.71429,39948230507.14286,42284150509.09091,42969685950.0,47164027050.0,50591704254.545456,52488757950.0,52537628185.71429,49873137942.85714,56222019000.0,51893815950.0,48196676378.57143,56999693185.71429,56497179675.0,60892313700.0,62889618985.71429,60970931035.71429,60278441727.27273,62002109353.84615,63884022042.85714,76173823928.57143,74631224314.28572,73817428650.0,73145994107.14285,69395407823.07692,67336617272.72727,65718780675.0,65643350528.57143,66095931407.14286,65622102600.0,67986997050.0,48362410221.42857,54309705428.57143,51725630423.07692,56125340925.0,57082560107.14286,68486323371.42857,65746499563.63636,64782319084.61539,62118319178.57143
43,028150,GS홈쇼핑,853171875000.0,907781250000.0,725408653846.1538,750901442307.6923,748453125000.0,609843750000.0,746156250000.0,952039772727.2728,1271625000000.0,1562390625000.0,1540696022727.2727,1881250000000.0,1611000000000.0,1585921875000.0,1657875000000.0,1424882812500.0,1443609375000.0,1379625000000.0,1308562500000.0,1098070312500.0,1174921875000.0,1145953125000.0,1068375000000.0,1136574519230.7693,1429546875000.0,1519546875000.0,1368562500000.0,1432539062500.0,1250812500000.0,1191901442307.6924,1325744318181.818,1224343750000.0,1205437500000.0,1133437500000.0,1038351562500.0,1007562500000.0,689156250000.0,746812500000.0,849540865384.6154,930398437500.0,983578125000.0,1008656250000.0,,,
44,053870,GT&T,9294285714.285715,8176571428.571428,6610461538.461538,6378461538.461538,7963428571.428572,10762857142.857143,8102857142.857142,5497454545.454545,6197714285.714286,6017714285.714286,4792000000.0,5715333333.333333,4885714285.714286,10097142857.142857,9754285714.285715,4683333333.333333,4548000000.0,9892000000.0,9760000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
45,035000,GⅡR,171176836560.7143,164869387277.14285,144862875463.84616,146570593006.92307,144100956709.2857,115936361409.28572,115202661867.85716,110218453692.72728,126728844986.42856,137746171971.42856,128578155120.90907,128286970356.66669,134941546305.0,133604319721.42856,134207846763.57144,128963472890.83331,147307933737.14285,172833577460.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,032800,G러닝,26932913916.07143,26609253687.5,22903110661.53846,17825431482.692307,26816598521.42857,65549624937.5,36622492008.92857,26153340250.0,30140858785.714287,17595653467.857143,17908279825.0,14752107310.416666,15483433330.357143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,041590,H&H,28807821835.0,23040578475.0,20322971783.076923,21007037540.76923,26095331861.785717,21620031531.42857,23935638541.07143,26553623614.090908,61372247627.14286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,126640,HMC스팩1호,26669642857.142857,27366071428.57143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,001500,HMC투자증권,589571155703.5714,553109317746.4286,387024195115.38464,376530536180.7692,452629712571.4286,370381026375.0,421720970625.0,398851359095.4545,386306886632.1429,343558524889.2857,329109045218.1818,285865699102.5,288320935892.1429,300495836957.1429,354245615325.0,304005812737.5,341253466167.8571,334862166985.7143,304739240512.5,295522498140.0,291589928260.7143,289871611759.2857,300171985731.8182,284344306615.38464,314954841664.2857,373314737475.0,,,,,,,,,,,,,,,,,,,
50,036640,HRS,75413151000.0,64233477000.0,48995206615.38461,56417769692.30769,55588797000.0,43638111000.0,46032921000.0,46856502000.0,48427731000.0,59256945000.0,59583510000.0,46461261000.0,60290802000.0,66219417000.0,65746296000.0,52860076500.0,66371283000.0,80097633000.0,70175721000.0,60914815500.0,62703135000.0,58001130000.0,66846528000.0,62852754461.53846,61353864000.0,70623531000.0,69799950000.0,70659550500.0,73853604000.0,66299843076.92308,58126446000.0,47101824000.0,48567915000.0,43789977000.0,42263529000.0,43851307500.0,26640801000.0,59134284000.0,58078410923.07692,80717752500.0,92463030000.0,100068012000.0,123002964000.0,117050045538.46152,137649006000.0
51,007720,HS홀딩스,117664530500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,126680,IBKS스팩1호,20001548571.42857,18838234285.714287,18910855384.615383,19368609230.76923,19806171428.57143,20155165714.285717,20453451428.57143,20648421818.18182,21752485714.285717,22035857142.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,011420,IB스포츠,40870705988.57143,52258719917.14286,31592102640.0,34867538030.76923,44619990574.28571,50744990065.71429,47479258071.42857,31172896309.090908,32755432062.857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,003560,IHQ,66553109700.0,56123574760.0,119175055644.6154,141312735736.15384,111379422927.85716,110428212510.0,111525762992.14284,81056431243.63637,105130702182.85716,102203900897.14284,102661546189.09093,87704039527.5,107164829076.42856,108803837796.42856,103842909617.14284,135262244874.16669,157593644399.64285,384223678841.7857,378337742640.0,298502268853.75,317328734357.1429,395381366598.2143,312625938316.36365,273695142150.76923,252094688340.0,269372685080.0,278768947557.1429,363307106866.25,405392980907.1429,305295246209.2308,294266207452.7273,285525297970.0,302185727831.4286,312892273667.1429,279432141803.3333,249697539710.0,163063304430.57144,223688467387.14285,218228731630.76923,234525580855.0,299992191611.4286,286830974291.4286,232514839320.0,211310655860.0,181442623096.42856
55,095340,ISC,38916892857.14286,37367907142.85714,50227530769.23077,62732653846.15385,70198714285.71428,57131207142.85714,71698264285.71428,82702454545.45454,102524178571.42856,123094928571.42856,112553636363.63635,124225541666.66669,133119392857.14284,166198935375.0,238458134410.7143,238473858725.0,464986489442.8571,504206988557.1429,320463189816.6667,365990839950.0,327612106214.2857,344335782900.0,275751327381.8182,208809165692.30768,252062492871.42856,324370996950.0,354345072900.0,259524326425.0,241055696700.0,235734172407.69232,173247085418.18182,118286738196.66669,129821833440.0,113261285497.14284,134330255153.33331,136380918813.33331,113321896245.71428,230522880400.0,266096727446.15384,359632193016.6667,343316676428.5714,375453189742.8571,426622905763.6364,511289177153.8461,506200324164.2857
56,036420,ISPLUS,98202786455.71428,191801839464.64285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,099520,ITX시큐리티,13462586768.571428,13311544320.0,11540938264.615383,12490239101.538462,14958154620.0,15720795180.0,16877136548.571428,20395907869.090908,44030262857.14286,47128947120.0,44507284658.181816,93889811554.16669,70489019955.0,51551069961.42857,35968716152.14286,33319747465.0,42731136808.92857,28899556247.142857,26713055965.0,31610486761.25,26442431149.285717,,,,,,,,,,,,,,,,,,,,,,,,
58,067000,JCE,234521250075.0,183036610778.57144,318303389384.61536,431579701969.2308,408044352900.0,432928063307.1429,394886480375.0,186090197036.36365,195295053175.0,200141456403.57144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,065310,JH코오스,42214229110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,005560,JS전선,104496553200.0,90191977200.0,80910883200.0,74967732000.0,86193198000.0,96807843600.0,95921935200.0,114479462618.18182,105861990000.0,71344072800.0,75957594109.09091,51336630800.0,60306792000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,096760,JW홀딩스,101026113143.21428,132198623252.14284,153692039570.3846,117395764542.6923,124438862917.85716,128532016407.14284,125121055166.07144,115966321429.54546,117196854120.0,126871469113.92856,141799782227.72726,131268186933.75,147584867092.85715,137007309386.07144,141149704480.7143,134126899773.75,166098787883.57144,482644980424.2857,526896199580.8333,470181841929.1667,471703738877.1429,742330378510.7142,904055831254.5454,513542193216.1539,481402558559.2857,620408005000.0,514108819439.2857,494099701233.3333,527169703227.8571,523829512388.4616,513659482840.0,461734750635.8333,462937486200.0,407633854200.0,389114818540.0,405460114220.0,288141290662.5,369046789375.0,401779952538.4616,387139179670.8333,337048378070.7143,317713744155.7143,274200262794.54544,236201048494.6154,290181871072.8571
62,105560,KB금융,21657772047600.0,19480404292050.0,14702167886700.0,14091435018150.0,16635200038600.0,14742076742900.0,15491323061825.0,14593557131045.455,14398499701625.0,13529208392375.0,14651509884995.455,15579632020225.0,14195665062800.0,13511270635200.0,15349200831900.0,14620191982608.334,15016662410425.0,14504746417200.0,13531968047325.0,13111810581187.5,12501236923500.0,12901386891250.0,14858734883968.182,18197500587276.92,21059382165396.43,23255960990135.715,22945363848364.285,25957757922083.33,25913955761064.285,22742051370207.69,21646774574681.816,19989215731408.33,17790645899350.0,18829951719892.85,18227920881795.832,20456899047595.832,13097949480000.0,14465660531142.855,15711142331076.924,18749472126000.0,21617556755142.85,23421866122285.715,22052940048000.0,23653073603076.92,24367087020442.85
63,024120,KB오토시스,65829285714.28571,64925714285.71429,40665769230.76923,51732307692.30769,64408214285.71429,52481071428.57143,49585535714.28571,48718181818.181816,54045892857.14286,60194285714.28571,53333863636.36364,48472500000.0,47577142857.14286,52210000000.0,50357678571.42857,45722083333.333336,56998928571.42857,53084821428.57143,60173750000.0,68549583333.333336,63299285714.28571,67595357142.85714,89375909090.90909,87417692307.6923,94694285714.28572,83227142857.14285,76171071428.57143,80701250000.0,71579285714.28572,74281153846.15384,70902727272.72728,61956250000.0,67390000000.0,66749285714.28571,66029166666.66666,70935833333.33333,51745892857.14286,76729642857.14285,71786538461.53847,77960416666.66667,115690000000.0,104847142857.14284,79810000000.0,75519615384.61539,68761785714.28572
64,002380,KCC,3605730000000.0,3428392857142.857,2506996923076.923,2962998461538.4614,3402468571428.572,3039904285714.2856,2983547142857.143,3144523636363.636,3185681428571.4287,3422005714285.7144,4660360000000.0,4818598333333.333,5547045714285.714,6598294285714.286,7208454285714.286,5578230000000.0,5810045714285.714,5065380000000.0,4372813333333.3335,4476016888125.0,4344005099500.0,3976412236107.143,4121838485000.0,3907533888923.077,3739267711928.5713,4375674638500.0,3966609759750.0,3958692375000.0,3639734875071.4287,3517348927653.846,3604089506500.0,3183668378916.6665,3347922694285.7144,2889091397107.143,2409524092250.0,2437674793583.333,1149211124678.5715,1241566948285.7144,1316223070038.4614,1696945691375.0,1898848428321.4285,2823676160250.0,3968617162500.0,2758907458153.846,2946499884428.572
65,021320,KCC건설,245153571428.57144,234175000000.0,249333076923.07693,185198461538.46155,181250000000.0,150427142857.14285,160887857142.85715,148532727272.72726,152125714285.7143,132757857142.85716,134480909090.90907,122670000000.0,132716428571.42856,53165285714.28571,217347571428.57144,168649833333.33334,215880142857.14285,184544428571.42856,184004333333.3333,153919500000.0,170573285714.2857,226289714285.7143,229077272727.27277,174031384615.3846,173385857142.85715,211004000000.0,199020000000.0,167062666666.66666,169105857142.85715,208946307692.30768,220809090909.0909,151173166666.66666,161187857142.85715,157397000000.0,145020666666.66666,138814666666.66666,91897714285.71428,134193285714.28572,157569846153.84616,181775166666.66663,185645000000.0,222086142857.14285,244932727272.7273,178788769230.76923,219029000000.0
66,036670,KCI,33856428571.42857,33966428571.42857,24216923076.92308,24720384615.384617,33133571428.57143,27688571428.57143,30827500000.0,28825000000.0,29696071428.57143,54171071428.57143,64140000000.0,99201666666.66669,111296428571.42856,129053571428.57144,95904285714.28572,79060100000.0,143696250000.0,129028500000.0,134765750000.0,110906191666.66669,107217950000.0,100021250000.0,101665645454.54546,91798484615.3846,90779850000.0,88727100000.0,76289850000.0,104482291666.66669,89846050000.0,106562184615.3846,111480790909.09093,87417633333.33333,120790250000.0,121691850000.0,109131166666.66669,117161041666.66669,78165500000.0,112619500000.0,122886346153.84616,112568516666.66669,105157150000.0,112506800000.0,101604172727.27272,103857384615.3846,99055250000.0
67,009070,KCTC,50550000000.0,44078571428.57143,52165384615.38461,46257692307.69231,54728571428.57143,46339285714.28571,51546428571.42857,44659090909.09091,46907142857.14286,56710714285.71429,59236363636.36364,58900000000.0,86678571428.57143,88382142857.14285,100575000000.0,90100000000.0,107400000000.0,103050000000.0,91650000000.0,91575000000.0,101164285714.28572,94767857142.85716,102790909090.90907,101446153846.15384,96546428571.42856,94639285714.28572,81042857142.85715,76287500000.0,81428571428.57143,90184615384.6154,85936363636.36363,86300000000.0,97532142857.14284,104185714285.71428,98337500000.0,83225000000.0,54075000000.0,64832142857.14286,70373076923.07692,114812500000.0,208457142857.14285,240450000000.0,193172727272.7273,188330769230.76923,177900000000.0
68,068060,KCW,15230057142.857143,15298057142.857143,12733784615.384617,15416123076.923077,16689142857.142857,19863771428.57143,23108342857.142857,20170036363.636364,22078628571.42857,22193257142.857143,32021818181.81818,34911200000.0,32364114285.714287,35507657142.85714,37501028571.42857,42835466666.66666,46752914285.71429,55216000000.0,43520000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
69,009440,KC그린홀딩스,71631686142.85715,66279340914.28571,54232249730.76923,50625395253.84615,57858210921.42857,44677660171.42857,54933651028.57143,65255198645.454544,124650351378.57144,200937295871.42856,185598470909.0909,131394199533.33331,259043894071.42856,148856092300.0,200921270885.7143,218984100616.66663,221721702342.85715,246223905500.0,205691374966.66663,198082177583.3333,175858193228.57144,167509175671.42856,172321041836.36365,169504902738.46155,161339556171.42856,156532060457.14285,124754513785.71428,116306675483.33331,120604042485.71428,100871121615.3846,100009022209.09093,85421186350.0,111429738164.28572,100981447478.57144,96769547066.66669,110109012258.33331,63707330707.14286,85533361250.0,86072663653.84616,116231892216.66669,100588835328.57144,120700192400.0,127553059018.18182,94304575546.15384,94130766085.71428
