,corp_code,corp_name,stock_code,account_nm,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011
80,00136341,신성통상,005390,자본총계,264998960828.0,230765658302.0,228763735629.0,230732443765.0,230513154859.0,217316564737.0,210908149762.0,200453224049.0,203345440393.0,207880702205.0,198737015282.0
81,00122898,벽산,007210,자본총계,290311546137.0,291756781265.0,291541270446.0,295700172547.0,291835329570.0,280264440435.0,267366686891.0,243220154757.0,227306877502.0,169865287273.0,162206524719.0
82,00116268,동성제약,002210,자본총계,46440394585.0,54948045462.0,70098356778.0,57484415242.0,64270677045.0,55620606809.0,57735187399.0,55605218130.0,61479412397.0,62882220884.0,60201206089.0
83,00228350,신화인터텍,056700,자본총계,100415983219.0,98553713121.0,96587542859.0,87098553155.0,92830685749.0,97628728859.0,93801958293.0,84382737897.0,76098741699.0,71857892113.0,76920369234.0
84,00453929,메디포스트,078160,자본총계,162193430208.0,116915225034.0,111959234565.0,126803683841.0,104439060049.0,105391207174.0,109819258972.0,117337749162.0,117422940035.0,117227495496.0,115041015172.0
85,00156150,하이트론씨스템즈,019490,자본총계,20715465971.0,14358778542.0,17097677957.0,34564824984.0,32678699144.0,44183119072.0,38675731862.0,43914199034.0,50219588587.0,57513435707.0,57476486421.0
86,00109286,대동,000490,자본총계,385904527476.0,328298573604.0,218848905768.0,217503766470.0,218897831285.0,215148461659.0,233122549962.0,230397275891.0,225940640611.0,230400313047.0,234924527540.0
87,00141273,웰바이오텍,010600,자본총계,33306907541.0,19490517309.0,75636486224.0,76402144126.0,26849846918.0,33857970184.0,36572648844.0,35121011539.0,40688803231.0,36040281078.0,39675922317.0
88,00301246,SFA반도체,036540,자본총계,425858682975.0,354824796767.0,315842038995.0,287723793779.0,269616660763.0,271578558173.0,255922752828.0,203848990112.0,169007838659.0,199869031734.0,220425324187.0
89,00141413,영화금속,012280,자본총계,60855142980.0,73686662747.0,70717858314.0,69568422217.0,70188052477.0,67649270674.0,58005624503.0,52553722477.0,48869056261.0,44550154144.0,36647281600.0
90,00109693,DL,000210,자본총계,4530222052145.0,3211323920412.0,6736706809470.0,6050244101632.0,5694306459019.0,5145374073010.0,4805769313071.0,4465255062130.0,4870335255436.0,4918544079598.0,4637398379291.0
91,00161125,한온시스템,018880,자본총계,2476658008596.0,2239435377415.0,2337502197144.0,2131656180687.0,2031445140343.0,1884906087160.0,1799441253213.0,1669992430103.0,1540868893258.0,1438692856374.0,1283073072497.0
92,00122737,팬오션,028670,자본총계,3596837000000.0,2806652000000.0,2899531000000.0,2660437000000.0,2409752000000.0,2565860000000.0,2431439000000.0,1422581000000.0,240914000000.0,1778940.0,2428825.0
93,00313649,현대바이오,048410,자본총계,61570771904.0,52337623236.0,47757733764.0,40484468160.0,30890842290.0,18214506974.0,24604975239.0,22485395825.0,21803573797.0,18896437420.0,14174564021.0
94,00728638,한세실업,105630,자본총계,464417140986.0,421351758479.0,455003687172.0,492657656973.0,573578531444.0,563612203240.0,425603115176.0,330889640346.0,272098156027.0,234357421300.0,188667107855.0
95,00161976,한세예스24홀딩스,016450,자본총계,949352232324.0,745784579671.0,595905875107.0,617737294242.0,701223896081.0,679999648610.0,549245557345.0,446263927002.0,371920262611.0,331650866985.0,283176777092.0
96,00160232,KSS해운,044450,자본총계,342824644410.0,268856001085.0,280999714437.0,251235604983.0,229378955671.0,236009706818.0,212129703627.0,184349598292.0,160754931992.0,137320750674.0,133663450017.0
97,00131692,서흥,008490,자본총계,429868450943.0,376982269992.0,328994625140.0,308172371670.0,300840518893.0,288439039746.0,263041886436.0,237288184196.0,218228820616.0,,
98,00231363,LG유플러스,032640,자본총계,7958558000000.0,7651214000000.0,7349616000000.0,6853369000000.0,5232986000000.0,4826328000000.0,4448403000000.0,4177812000000.0,4022616000000.0,3748500.0,3859392.0
99,00428729,대호에이엘,069460,자본총계,69025180108.0,27417453299.0,26364349593.0,29225043906.0,26936215114.0,22234396581.0,24016625835.0,25569131994.0,33565906143.0,,
100,00141477,영흥,012160,자본총계,197925726730.0,146582989456.0,166323552133.0,166380101835.0,167026819457.0,172764372652.0,174161945059.0,172488351120.0,170081615759.0,178747768172.0,176953549838.0
101,00138224,쌍용씨앤이,003410,자본총계,1655470104712.0,1689681756350.0,1801355770851.0,1978887569651.0,2021065477068.0,1814024059359.0,1348260472066.0,1283362547221.0,1196035450307.0,1152382850721.0,1123336235017.0
102,00107613,이수페타시스,007660,자본총계,125491909633.0,65108814354.0,76024871249.0,177655037354.0,173123124211.0,198070308917.0,198117912501.0,198627267845.0,207322091354.0,168699278407.0,162309274169.0
103,00167208,흥아해운,003280,자본총계,102939787802.0,-26283865205.0,30919383492.0,73148174864.0,135982738432.0,192487244675.0,173076633674.0,167402806941.0,155346949887.0,124665083917.0,113258336982.0
