종목코드,종목명,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
004060,SG세계물산,67335773163.95604,115617184742.85715,151107220363.8095,130592414596.19046,192166954660.95236,235173668407.5924,216165156615.2381,166953389842.74393,199937422321.90475,114225744856.41025,151020976579.34067,146729178148.57144
001380,SG글로벌,45356504374.24451,60840838056.98052,62327357480.50595,63582266548.958336,81078929422.1726,132979506984.4031,205023046839.79166,117893361722.12923,93979073525.625,68225356216.924675,121165338810.1049,88258189260.0
001385,SG충남방적우,483924903.84615386,249975000.0,173250000.0,,,,,,,,,
002360,SH에너지화학,34536333159.72527,97683842491.50975,102243542767.04817,127059921170.32736,185626404614.88098,176296079423.7325,168311372574.70236,145466341117.7893,124112562039.2857,85374340911.788,116073338415.02872,117127013296.42856
002365,SH에너지화학우,870082307.6923077,484633925.3246753,492503336.03896105,608071642.8571429,,,,,,,,
009160,SIMPAC,155057408333.4478,181029814152.39447,195880517050.73053,189895994698.6607,200368298944.19644,149348329567.43256,132428597574.7768,150628996345.66058,200447022149.3452,153716297156.20422,378018415901.0764,533390761505.7143
090730,SIMPAC Metal,107116607142.85715,86324009740.25974,86725687229.43723,74580535714.2857,71672752976.19048,63648392857.14285,80321815476.19048,175800000000.0,,,,
123700,SJM,66797302233.18681,116968590234.38312,163949761812.34308,131590160110.9524,108335611070.5357,103148395266.63586,87966110434.16666,60772591280.08117,53776289790.80357,40309116342.257324,75985905332.39136,70188601932.85715
025530,SJM홀딩스,49958256940.71429,53579875098.31168,75634184566.80736,71496563300.0,80322295349.28572,80078023241.65834,76082992721.19048,60541609962.75891,48049726275.47619,39268115877.57326,60501978024.69531,55314498917.14286
003600,SK,7022468101571.429,7232119048000.0,8436881388181.278,8446696864309.523,8538663746142.857,,,,,,,
034730,SK,6313798076923.077,5370121753246.754,5517201028138.528,9411086309523.81,14742160664252.975,15559532134860.578,18739711245625.0,19587208842753.277,17182989674500.0,15512536675497.596,18838761421853.145,17726986011642.855
011790,SKC,1787845132813.8735,1585070401475.2437,1142807662414.6375,1115266057469.0476,1304311236459.375,1108584769298.3953,1401591670293.1548,1527376410467.366,1541201224195.6846,2564157466807.1885,5856728559847.402,5286684888642.857
057500,SKC 솔믹스,115814383350.24727,69582440219.48863,56648196595.873924,83081544055.59523,86774655572.67857,126454255853.21367,294154727142.2619,276004200919.68866,219073432589.88095,265524591603.02197,,
018670,SK가스,518698328977.6786,652888777679.3832,667232999403.6797,859800134139.8809,745600207627.9762,858213352982.5675,990606727753.5713,781958970161.9984,759271288986.012,786727256383.5165,1189979124112.5376,1022908826142.8572
001740,SK네트웍스,2684074400543.544,2360224232767.565,1728636362402.2349,2375059756807.53,1821047313714.0476,1604716613238.3965,1726647369408.6904,1285425850063.1077,1399800488691.3394,1194438279287.578,1362988415462.64,1141042707082.5
001745,SK네트웍스우,1771839447.2527473,1370094902.5974026,1412796539.6536798,1917590145.2380953,5168041328.571428,6510877315.584415,6295321252.380953,6547099304.162504,8970480171.428572,13504913085.347984,11888707629.57043,8032478285.714286
033630,SK브로드밴드,1161367036546.0303,1081788117352.5974,1371808804490.065,1236514422994.1519,1298784743397.3213,,,,,,,
003605,SK우,24882940274.725273,23824315025.97403,36056048619.04762,58992432333.333336,67941376571.42857,,,,,,,
096770,SK이노베이션,16689399236313.186,15112490722685.066,13548569302352.273,9341085927482.143,10328816291496.43,14141180848002.0,16563444541761.904,18533152729332.836,15493210677488.094,12453517455926.098,22467330774779.22,19011580426714.285
096775,SK이노베이션우,64935815170.05495,59078416451.78571,78415170570.2922,76428193853.57143,75155245200.0,111870599542.50749,151966141071.42856,165283347635.1773,150269990866.0714,127603513534.20331,199350387904.72028,160913194071.42856
001510,SK증권,493675203134.20337,405709538937.5893,284585377584.0416,262922903114.6667,389405389387.3393,354793399842.3833,424236233597.4256,329925903428.2626,313982720931.5893,340531945222.1126,452578857178.273,420065149137.4286
001515,SK증권우,5127999891.2225275,4156245838.0454545,3338813053.073052,3080534200.0416665,7577421756.857143,7057683260.295954,17967347215.982143,12876222166.63295,12123844535.565477,19355416356.964287,17527278556.04271,14589485240.714285
066270,SK컴즈,616678445970.9478,427251394440.5357,282030835965.4194,346748147273.8096,295862972985.119,145165792386.17633,,,,,,
006120,SK디스커버리,1377785530874.0386,1269365247580.682,1038527374185.1733,1307801946645.2383,1494774087238.0952,1755334762018.2314,1695506839892.8572,575213251374.2976,488802593153.2738,875393087185.3252,1005991353997.1278,753627088642.8572
006125,SK디스커버리우,42201925583.791214,39189821621.3474,42595181529.01785,79813930301.3393,89179194066.22025,86909132953.76498,88603611830.35713,23059961639.605183,21961487015.625,51249736385.41667,56902987807.03671,42548751250.0
017670,SK텔레콤,12457576953828.297,11453765997280.031,16959723400008.928,20524790729428.57,20606137226968.75,17648861692812.25,20856424899607.14,20575608868118.727,20009436035263.39,17609312292989.7,19989070257501.11,12607915282171.428
051980,중앙디앤엠,24516475878.502747,32934134944.886364,32241298239.299244,23354625172.64881,68556641941.66667,92002797408.53522,21072269471.25,27389791278.18983,43617228389.375,70978436562.27335,145183976622.0055,44198168250.0
071660,SSCP,121129395764.91757,114726597199.97618,,,,,,,,,,
036540,SFA반도체,326898500205.3297,297143928670.16235,210454988944.48865,171144243140.2976,248183558313.24402,325355795339.0522,341985320172.9167,278848436065.48004,405237753766.875,806532795569.5674,1209895716387.3513,1145818425330.0
011810,STX,1006763045748.2144,621275842095.4869,220915923265.1596,304888112778.0595,132456664925.74405,82355936229.93881,347737308502.5,348376514231.8182,217227243410.35715,110240278198.39285,134290257895.41957,124074003090.0
071970,STX중공업,192950137362.63736,120612952922.07793,200999624491.4922,179363095067.6786,155232425362.8274,67205605322.865265,208702117925.04465,94726029862.02069,110859319248.92857,84905282240.37546,150911986828.76123,139418772040.0
077970,STX엔진,666293215641.1401,348204254905.4708,185749944992.37958,172778746891.875,184423981345.7143,155758902050.54944,274495539931.1905,221988500777.75723,170541859490.2381,141817918790.20148,236668328064.98502,316536779314.2857
067250,STX조선해양,1670720249914.1484,868560302560.0488,365055761545.0919,2074157033400.0,,,,,,,,
028670,팬오션,1600722898862.8845,1057225522536.331,511791427892.8345,572372926171.012,1422161593046.3394,2023646198784.257,2938912211547.7383,2648932372620.158,2378419316406.488,1938406665856.408,3607622590562.3477,3756496327897.143
002710,TCC스틸,87818138736.26373,79593758116.88312,67211452922.07793,61786041666.666664,48929784263.39285,55436546918.7063,51396726897.32143,46995180461.72578,59547749665.17857,67906728565.70513,156261098276.7233,244400000000.0
032540,TJ미디어,50795670557.96704,40811736837.597404,43553160782.26325,37404711640.11905,44377150239.64286,54884041637.870255,67505901651.354164,54182816158.39598,44713830790.47618,38577926625.13736,68309438109.30195,97123217028.57144
048770,TPC,60554927197.8022,36285752435.06494,71219413149.35065,120229919642.85715,88574625000.0,83361473713.78622,86352830357.14287,67532183285.46454,59182858722.55952,45634314186.77655,59447293737.47939,75904668860.35715
039230,에이아이비트,43275995626.648346,36248262557.97078,34224617569.039772,32950248418.63393,42707382392.1875,73757065666.60715,65526700633.125,84722406818.07286,52962049966.2381,20334339805.01923,17620109282.878788,
011000,진원생명과학,63827578640.10989,61753552583.03571,69531369832.7343,79375349456.1607,180782494181.66666,226231867833.1668,139338245280.26785,129000638786.8213,88201938381.02678,756099972425.9753,1183503113518.4814,1190813226428.5715
024070,WISCOM,62025367200.0,63865892290.90909,73707788581.81818,83864757600.0,79487787600.0,66469609527.27273,64680995600.0,49379096909.09091,40755821634.64285,33944604002.090202,66578052413.672585,48787336390.71429
057030,YBM넷,113917747635.02748,101647963548.23053,76050733512.60957,67720025408.98809,67429698242.14286,86474059022.11662,63127467156.860115,44247321471.13469,69298618691.59225,131498562628.00366,122047105221.53471,99612319037.85716
023770,플레이위드,21246678966.826927,22487545377.564934,10741203214.185064,9099464477.857143,30756081747.380955,33592123568.1044,28085164601.636906,26211952558.008244,54871292914.49405,76155743198.18452,93866669044.498,105654625253.57144
040300,YTN,119138365384.6154,161457954545.45453,127650625000.0,127411250000.0,116843750000.0,119385419580.41957,97616250000.0,91038977272.72726,85090000000.0,99532836538.46155,153275008741.25876,146310000000.0
052220,iMBC,78410412087.91208,130624318181.81818,109844197781.38527,106025208333.33333,109950267857.14287,94609572302.6973,81909092261.90477,68251566558.44156,57079017857.14286,59663595467.03297,105356241883.11688,100575714285.71428
079940,가비아,36859571148.21429,72172343718.7013,67821713157.6461,78281314435.95238,79386786660.0,86196902318.44656,83098222871.07143,102049882009.76938,112096008754.64285,173205903420.13736,201618052925.84915,179589521642.85715
078890,가온미디어,38636870834.54671,39488030167.06169,60627682076.3961,78725201331.07143,158813446530.35715,140835892172.3901,154467598253.5714,125286193825.14612,149126070452.5893,84835380236.75595,221940974783.65384,210434583150.0
000500,가온전선,71345232053.36539,91029540507.71103,87274647238.6093,109989173812.5,94777905093.75,89356673707.01173,98014556003.86905,91118327133.87238,81453031807.8869,77756390150.59525,118621919813.69257,104172117203.57144
030270,에스마크,14301774725.274723,12059707792.207794,10903814935.064936,10284535714.285715,23131977529.761906,121922956706.90685,94267624533.28572,35747838365.31227,7547575598.0,7547575598.0,,
035250,강원랜드,5845542125892.857,5514021177394.48,6593106728003.247,6777711447321.429,8184784107812.5,8565713565743.631,7615549563169.643,6223338037643.606,6556830615625.0,4615080580769.23,5676326624775.225,5886420042857.143
114190,강원에너지,21098914148.351654,36162691558.44156,35279418598.16829,45357657396.57738,44127787520.684525,44443401879.05844,41863438900.44643,60501288200.63041,45335537617.20238,46270708437.05357,50367356875.0,65307595000.0
094480,갤럭시아머니트리,56219425700.78297,54899798169.9513,49489420215.50324,59140557075.44643,200938379720.95236,151349752038.31543,183833269333.5714,143699367602.31894,134165462182.6488,130293895695.50366,316696583981.5734,406729356121.4286
108890,거북선4호,15652820358.516483,15465660257.142857,,,,,,,,,,
114130,거북선5호,8227675000.0,,,,,,,,,,,
114140,거북선6호,6071402884.615385,,,,,,,,,,,
134000,거북선7호,10092420387.06044,,,,,,,,,,,
000860,강남제비스코,92366517857.14285,114439042207.7922,169100946969.697,280746800595.2381,311577306547.619,240820819805.1948,240645089285.7143,184981060606.0606,156631622023.8095,106153943452.38095,171609009740.25977,163266071428.57144
063080,컴투스홀딩스,254800323314.011,508676913654.70776,416748960062.1753,618239715100.0,580984524566.6666,472884965927.2727,433435625669.0476,386815628872.67737,250258093578.5714,191480558722.16116,485153622974.8252,935198225600.0
041140,넥슨지티,378093287029.7253,302991493474.02594,250096936742.83008,386644095566.72614,479787526835.4166,357484877073.057,391169985783.3333,307103513261.46857,340074485487.26184,387431087194.9222,500220648591.05896,842137730185.7142
000800,경남기업,149125952553.09067,109365754787.32143,85597775359.88095,113354608938.57144,148761996840.0,,,,,,,
039240,경남스틸,29756936813.186813,35749594155.844154,33095143398.2684,36030952380.95238,40292857142.85714,55968712537.46254,50191815476.19048,55142420079.92008,46683035714.28571,41395003434.06593,136328343531.46855,136381898220.0
008020,경남에너지,95759921067.44504,112697735932.3052,172402544492.04547,245895416191.90472,331609823777.1428,415731073485.7143,,,,,,
053950,경남제약,26009357783.906597,32095838366.297077,24870917357.32143,21020528809.880955,72488113932.14285,74316101490.53946,88543466413.33331,197993977300.0,244436719455.625,141285673158.89423,122798007175.59564,76572406053.57143
002100,경농,69540383511.33243,69122029074.67532,78324707060.3355,113194459289.43452,115758411227.67857,120697929876.06143,128657255424.10715,214103098370.37964,321802921540.1786,239473592739.8123,282121876588.72375,258813565714.2857
012320,경동인베스트,174935088791.2088,227582897142.85712,301615945714.2857,397801328571.4286,366437091428.5714,267822763516.48352,143890030350.4464,112236311457.2334,90288976280.35715,64219768485.95467,89127802556.5497,81660865585.71428
009450,경동나비엔,70735429301.92308,113429825782.95454,208320114273.67426,329047135520.8333,394744712760.4166,601206398514.8601,509445801010.4166,685121093250.947,601941847500.0,575643267033.6538,821210867147.6523,659697064171.4286
011040,경동제약,123862132211.53847,148672241883.11688,191853022524.35065,299509285714.2857,319808973214.2857,237351131680.8192,265962254464.2857,324517829670.32965,238060258928.5714,284861480915.5105,339542515795.8566,341313525700.0
000050,경방,221502857142.85715,220708597402.59738,282529018654.3831,416336775898.8096,562102787372.0238,480039220904.28326,395648854147.3214,355103776401.921,279317541044.6428,295537677586.24084,377754724604.2083,405843907678.5714
019120,경윤하이드로,7852978546.714286,,,,,,,,,,,
012610,경인양행,129183636675.82419,108212155032.46753,154074479477.8612,219352863086.3839,170785251219.64285,191933758878.86798,185850931273.6607,249481015732.45505,288078584111.6072,282953384464.0797,285883534497.6586,261334711167.85715
009140,경인전자,20720171773.557693,21279454359.25325,24912751170.170456,29101118170.982143,34219765895.089287,34386301827.02922,33152231683.928574,39978259704.873245,40029143550.0,31349914741.483517,47278145474.66284,51381891867.85714
024910,경창산업,81310618131.86815,86415948701.2987,142135752164.50217,202094172619.04764,128239739285.71428,98186099700.2997,77643944047.61905,52211050162.05149,48205344854.01785,48538286113.634384,115963916864.93195,109836420332.14284
